animalID,orgID,status,name
15385736,2865,Available,Minetta
15385737,5113,Available,Sappora
15386157,2113,Available,Bonnie(Luna)
15386306,2195,Available,CHESTER
15386372,3275,Available,KIP
15386528,7937,Available,FREYA
15386530,7937,Available,LILY
15386536,7937,Available,SPLAT
15386693,1931,Available,COLE
15386722,1940,Available,CASS
15386904,610,Available,SPROUT
15387200,1951,Available,PP CAT
15387313,7003,Available,MRS. WHISKERS
15387358,282,Available,Owen - Foster or Adopter Needed!
15387629,4703,Available,Basil***ADOPTION PENDING***
15387638,8866,Available,Zelda in TX
15387743,5136,Available,Jameson
15387751,8414,Available,Beans:>AKA Worm
15387812,6002,Available,Buddy
15387850,610,Available,CHEWY
15388072,5187,Available,Kitty
15388302,5089,Available,Monkey
15388304,5089,Available,Memer
15388325,1213,Available,Cinderella
15388326,1213,Available,Dutchess
15388393,8383,Available,Ollie
15388394,4751,Available,Cruz
15388396,2573,Available,Caryl
15388397,2573,Available,Jenna
15388398,2573,Available,Clancy
15388408,7029,Available,Claire (Missy)
15388409,7029,Available,Laney
15388411,8117,Available,Balto
15388417,4115,Available,Cali Lily
15388422,8662,Available,Yoda
15388426,8779,Available,Blue
15388428,7625,Available,Zeus
15388456,8938,Available,Xandie
15388457,1623,Available,Karma
15388459,1623,Available,Junoesque
15388463,9209,Available,Oreo Kookie
15388465,3027,Available,Dottie
15388466,3027,Available,Poppy
15388469,6042,Available,Thor
15388479,6261,Available,Oliver  (Blazerview Rd)
15388487,2547,Available,Azi
15388498,6940,Available,J-Jizzle
15388591,3323,Available,Bella
15388681,4696,Available,(no name)
15388737,7755,Available,Baxter
15388886,4034,Available,CARLY
15389093,2083,Available,BUSTER
15389238,3614,Available,Katie
15389288,9406,Available,Sweetie
15389433,8591,Available,Rocky 1209
15389794,4853,Available,Scrappy
15389815,4853,Available,Randi Sue
15389865,4853,Available,Chimbo
15389990,615,Available,Big Bird
15390067,8536,Available,Fria
15390069,8536,Available,Via
15390086,9406,Available,Dobbie
15390090,9406,Available,Ninja
15390092,9406,Available,Samurai
15390098,5136,Available,Buddy Lou SPECIAL NEEDS
15390099,5136,Available,Eloise SPECIAL NEEDS
15390100,5136,Available,Estelle SPECIAL NEEDS
15390110,6260,Available,Kole K
15390121,7016,Available,Whiskers
15390129,7647,Available,Ares
15390230,5970,Available,Knuckles
15390474,5704,Available,Mr Bear
15390506,5089,Available,Salem
15390518,5089,Available,Cosmo
15390610,243,Available,Sheldon
15390626,6261,Available,Diane\/Cuddles
15390635,1001,Available,King
15390637,1001,Available,Queen
15390638,1001,Available,Royalena
15390641,2940,Available,Sam
15390651,4115,Available,Cleo
15390654,4115,Available,Megan
15390655,8662,Available,Eve
15390656,8662,Available,Bella Reena
15390658,7625,Available,Rosie
15390661,1623,Available,Jordan
15390676,6042,Available,General Custard
15390681,8748,Available,Quinley20
15390717,4092,Available,Luisa-Lu
15390754,2150,Available,Groot
15391229,8694,Available,Puffin
15391283,1951,Available,*SNUGGLES
15391514,4860,Available,Leonard
15391525,6402,Available,Kitten 19376
15391526,6402,Available,Kitten 19377
15391753,112,Available,Tippy
15391853,615,Available,Marv
15391871,2113,Available,Charlie
15391873,2113,Available,Hazel(Hope)
15391875,4703,Available,Callisto
15391956,5174,Available,Luna of Greenbrier
15392051,4715,Available,REYNA
15392380,2033,Available,WHITNEY
15392557,5187,Available,Sugar
15392975,6452,Available,Petey
15393103,2866,Available,Benny
15393142,1689,Available,Zeus -adopted 2-22-20!
15393190,6222,Available,Texas
15393216,6222,Available,Johnson
15393233,6222,Available,Dolores
15393243,6062,Available,Zena
15393505,4853,Available,Fireball
15393507,4853,Available,Buddy
15393528,4853,Available,Ruby
15393529,4853,Available,Little Lady
15393557,5187,Available,Batman
15393558,5187,Available,Cupcake
15393646,5089,Available,Peaches
15393717,243,Available,Danielle
15393720,243,Available,Melinda
15393723,243,Available,Pappy
15393728,4284,Available,CoCo
15393731,4284,Available,Justine
15393732,4284,Available,MoMo
15393733,4284,Available,Rocky
15393734,4284,Available,Rose
15393737,6261,Available,Benson
15393740,6261,Available,Dawson
15393743,6707,Available,Mr Chatty - CHUS #4
15393745,6890,Available,Caspurr
15393747,6890,Available,Sarge
15393748,6890,Available,Putty
15393749,6890,Available,Kolache
15393760,1001,Available,Rocky
15393765,8568,Available,Betty
15393766,8568,Available,Scooby
15393767,4115,Available,Kiki
15393768,4115,Available,Emory
15393771,4115,Available,Ox
15393786,8859,Available,Taylor
15393792,1623,Available,Diamond
15393797,3781,Available,Lucas
15393798,3781,Available,Ratchet
15393800,3027,Available,Georgette
15393802,3027,Available,Babette
15393831,5604,Available,Fleece Pup - Beanie - Adopted!
15393832,5604,Available,Fleece Pup - Cardigan - Adopted!
15393844,8779,Available,Riley (SWAC)
15393845,8779,Available,Phantom
15393864,2547,Available,Slinky 22
15393874,3799,Available,Fen
15394093,5970,Available,Merlin
15394222,1939,Available,*SAL
15394344,7081,Available,BENTO
15394376,615,Available,Cooper
15394382,615,Available,Henry
15394542,8548,Available,Garnet
15394699,993,Available,Marla
15394952,1951,Available,*GERTIE
15395258,610,Available,WATERLILLY
15395260,610,Available,TAZ
15395337,8733,Available,Ivar
15395420,8733,Available,Diesel
15395421,8733,Available,Ellie Mae
15395425,8733,Available,Rosie
15395428,8733,Available,Penny
15395429,8733,Available,Wanda
15395479,6260,Available,Elmer
15395480,6260,Available,Randall
15395504,9299,Available,Nani
15395526,523,Available,Celeste
15395815,8515,Available,Cupid
15395881,9406,Available,Sebastian
15395947,3428,Available,Ivan
15396183,269,Available,RAYBAN
15396245,610,Available,WILLOW
15396252,6990,Available,GERTIE
15396277,778,Available,Callie
15396286,778,Available,Jake
15396315,778,Available,Max
15396328,778,Available,Misty
15396335,778,Available,Storm
15396337,778,Available,Zorro
15396479,2083,Available,MAX
15396652,4703,Available,Dizzy
15396697,2866,Available,Pup Josh- adoption pending
15396712,3699,Available,Martin D200240: PENDING ADOPTION
15396714,3699,Available,Logan D200241: PENDING ADOPTION
15396926,5187,Available,Wader
15396944,7921,Available,D72. Litter Anna
15396990,7921,Available,D72 Litter Olaf
15397000,778,Available,Sadie
15397007,7921,Available,D72 Litter Gretta
15397084,6402,Available,Chipper
15397085,6402,Available,Mary Jane
15397135,1939,Available,*AYANA
15397256,6222,Available,Twist
15397267,6222,Available,Glazed
15397289,6222,Available,Sprinkles
15397293,6222,Available,Powdered Sugar
15397298,6222,Available,Cruller
15397322,1978,Available,*GERTIE
15397355,3055,Available,A566751
15397381,6222,Available,Fritter
15397385,6222,Available,Marcel
15397391,6222,Available,Ember
15397610,6402,Available,Maggie
15397673,1175,Available,Karev
15397674,1175,Available,Sloan
15397675,1175,Available,Shepherd
15397904,7782,Available,Ashton
15397905,7782,Available,Sterling
15397912,243,Available,Tasia
15397915,4284,Available,Baxter
15397916,4284,Available,Bean
15397925,4284,Available,Mallory
15397927,4284,Available,Poncho
15397931,4284,Available,Sukie
15397934,4284,Available,Trixie
15397935,4284,Available,Waldo
15397938,4751,Available,Garrett
15397939,4751,Available,Snickerdoodle
15397945,1811,Available,Robert
15397947,5956,Available,Georgia
15397954,6707,Available,Janet Guthrea
15397957,5136,Available,Zana
15397958,6230,Available,Wiley
15397959,6230,Available,Zoom
15397960,6230,Available,Zuko
15397961,6890,Available,Minnie Penny
15397962,6065,Available,Harry
15397968,1001,Available,Abbi
15397971,2940,Available,Harlee
15397972,2940,Available,River
15397978,8568,Available,Sadie2
15397979,8585,Available,Bandit
15397984,5187,Available,Mable
15397985,8769,Available,Hobo
15397986,8769,Available,Lyla
15397990,8779,Available,Carmela
15398016,1623,Available,Charlie
15398021,9343,Available,Hardee
15398022,9343,Available,Veronica
15398035,9343,Available,Elara
15398037,9343,Available,Galexia
15398040,9343,Available,Matrix
15398042,9343,Available,Portia
15398044,9343,Available,Titania
15398081,2547,Available,Reuben
15398201,7138,Available,Garcia
15398213,6260,Available,Sweet Pea Chambers
15398224,3365,Available,Luke
15398364,4761,Available,BUDDY
15398421,5970,Available,Blackjack
15398432,4860,Available,ARIES
15398497,6329,Available,Cindy
15398650,2083,Available,PAULA ABDUL
15398685,3055,Available,BROWNIE
15398765,4433,Available,BUCK
15398869,6329,Available,Mello
15398911,6329,Available,Sunset
15398935,9387,Available,Hoku
15399085,2083,Available,OTTO
15399173,4034,Available,PATCHES
15399336,6260,Available,Snickers Catahoula
15399429,6402,Available,Kitten 19247 (Squishy)
15399879,7856,Available,Camellia
15399904,5064,Available,Hank
15400263,1495,Available,Rajah
15400844,884,Available,Thor
15400940,6452,Available,Rascal
15400945,3799,Available,Chance
15401019,1333,Available,Hibiscus
15401066,7138,Available,Ilys (Bonded with Mabel and Sonnet)
15401240,7138,Available,Mabel (Bonded with Ilys and Sonnet)
15401241,7138,Available,Sonnet (Bonded with Maple and Ilys)
15401401,5089,Available,Linda Belcher
15401419,5089,Available,Lacy
15401475,8865,Available,Delilah
15401575,243,Available,Aruba
15401576,243,Available,Bender
15401579,243,Available,Fry
15401580,243,Available,Hermes
15401582,243,Available,Kona
15401583,243,Available,Leela
15401585,243,Available,Maui
15401586,243,Available,Mieko
15401589,243,Available,Ryo
15401590,243,Available,Shirley
15401591,243,Available,Tahiti
15401593,4284,Available,Laketon
15401599,6261,Available,Carrot (georgia)
15401603,6261,Available,Jake
15401604,6261,Available,Jerry
15401605,6261,Available,Jolene (shadowood)
15401606,6261,Available,Kojak
15401608,6261,Available,Midnight (bellridge)
15401610,6261,Available,eightball (oakland)
15401612,6261,Available,Sooty (oakland)
15401614,6261,Available,Tomato (WCHS)
15401615,6230,Available,Grace - Silo
15401617,6230,Available,Spiddle
15401618,6230,Available,Yellow (Griswald)
15401621,6230,Available,Gibson
15401622,6230,Available,Jackson
15401632,2940,Available,Crystal
15401635,4115,Available,Kandy
15401637,4115,Available,Mandy
15401658,1623,Available,Champion
15401659,1623,Available,Heberta
15401663,727,Available,Pan
15401674,9343,Available,Abrams
15401675,9343,Available,Zeus
15401678,9343,Available,Bravo 2
15401680,9343,Available,Delta
15401682,9343,Available,Daisy
15401690,9308,Available,Homie
15401691,9308,Available,James
15401814,7015,Available,Biscuit
15401855,7138,Available,Amethyst
15401856,7138,Available,Dallas
15401860,6260,Available,MoMo
15401861,6260,Available,Kali Boxer
15401932,1769,Available,Butterscotch
15401951,6329,Available,Pongo
15401953,5166,Available,Bosco
15402023,4637,Available,Aladdin
15402113,1931,Available,MILKSHAKE
15402139,1966,Available,KITTY
15402197,3025,Available,COCO
15402346,7138,Available,Toe
15402348,6966,Available,Boo Boo
15402370,2856,Available,Saffron (at PSP)
15402375,2856,Available,Jitterbug (at Petco)
15402444,6966,Available,Aden
15402561,1938,Available,NERO
15402617,2083,Available,PENELOPE
15402817,8331,Available,BELLA
15402883,4703,Available,Mojo (Fully Sponsored)
15403039,1991,Available,AUGIE*
15403046,7947,Available,Patrick Swayze
15403049,2083,Available,LOLLI POP
15403053,2083,Available,EGGS
15403084,7947,Available,Dr. Jake Houseman
15403143,7947,Available,Kellerman
15403166,7947,Available,Lisa Houseman
15403252,6402,Available,Catalina
15403258,8797,Available,Lady Jane
15403461,4228,Available,BRUNO
15404109,6402,Available,Coco
15404118,6260,Available,Louise Heeler
15404128,9080,Available,Mocha
15404171,1976,Available,CASPIAN
15404185,3055,Available,A566950
15404284,5970,Available,Jasper
15404305,8871,Available,Chester
15404519,5171,Available,Mercy
15404551,3055,Available,A566957
15404791,5089,Available,Chainsaw Fish Toot
15404841,1213,Available,Brutus
15404843,1213,Available,Toot
15404889,1207,Available,Pound Cake 9587
15404954,8117,Available,Ziva
15404977,8938,Available,Maggie
15404978,9085,Available,Abeer
15404979,9085,Available,Hilo
15404981,3781,Available,Bits
15404982,3781,Available,Canela
15404983,3781,Available,Gimlet
15404984,3781,Available,Lisa
15404986,3781,Available,Sander
15404988,3781,Available,Teeter
15404989,3781,Available,Trowel
15404991,6042,Available,Cobbler
15404997,9308,Available,Alexandra
15404998,9308,Available,Sky
15405000,7111,Available,YOSHI
15405003,243,Available,Brazil
15405004,243,Available,Bruiser
15405005,243,Available,Buckwheat
15405006,243,Available,Buttons
15405008,243,Available,Nelly
15405011,3060,Available,Mikey
15405013,4751,Available,Amethyst
15405015,4751,Available,Dori
15405016,4751,Available,Animal Control #4 Emerald
15405017,4751,Available,Milton
15405018,4751,Available,Mimi
15405019,4751,Available,Momo
15405020,4751,Available,Monty
15405021,4751,Available,Sadie
15405023,2865,Available,Brownie \/ Scout \/ Chase
15405031,2718,Available,Apple
15405045,6261,Available,Kovu (stanley)
15405048,5136,Available,Benji Boy
15405049,5136,Available,Buddy Epsen
15405050,6230,Available,Zola
15405052,1001,Available,Ranger
15405055,4115,Available,Mo
15405056,4115,Available,Spade
15405057,4115,Available,Ace
15405058,4115,Available,Octavian
15405059,4115,Available,Rico
15405060,4115,Available,Twinkle
15405061,4115,Available,Aurora
15405062,4115,Available,Centurian
15405063,4115,Available,Star
15405064,4115,Available,Hancock
15405065,6869,Available,Honey
15405066,6869,Available,Janie
15405067,6869,Available,Winnie
15405068,6869,Available,Sugar
15405070,6869,Available,Madeline
15405074,8779,Available,Major
15405077,8859,Available,Piglet
15405078,1623,Available,Brady
15405079,1623,Available,Lucky Fellow
15405080,1623,Available,Sonata
15405081,727,Available,Brownie
15405085,727,Available,Jaime
15405087,8748,Available,Isaiah20
15405102,2547,Available,Bianca 22
15405107,6294,Available,SAFFRON
15405178,6310,Available,TAYLOR
15405294,1966,Available,ELTON
15405528,4703,Available,Spanky--In Foster
15405529,4703,Available,Salsa
15405575,9304,Available,Clyde
15405712,7782,Available,Fanta
15405735,3699,Available,Ruger D200274: NO LONGER ACCEPTING APPLICATIONS
15405737,7865,Available,Shadow
15405835,6402,Available,Clarence
15405836,6402,Available,Ginger
15406149,610,Available,REMINGTON
15406310,9196,Available,Lucy
15406334,6402,Available,Mando
15406335,6402,Available,Molly
15406343,6260,Available,Adam
15406378,6880,Available,Lucy
15406380,9196,Available,Lenny
15406599,4698,Available,SAMANTHA JAMES
15406680,9196,Available,Squiggy
15406701,5657,Available,Leroy
15406768,8652,Available,Cinna
15406787,8652,Available,Dawson
15406816,9196,Available,Nala
15406818,3152,Available,Bravo
15406824,3455,Available,Leslie
15407037,3433,Available,AVA
15407078,3025,Available,BLUE
15407161,3433,Available,SHEENA
15407163,3433,Available,LEAH
15407194,615,Available,Pepper Jack
15407283,2802,Available,Baker
15407284,1966,Available,KIWI
15407286,1966,Available,HUNTER
15407287,1966,Available,PRINCESS
15407289,1966,Available,PENELOPE
15407302,2083,Available,KYA
15407307,2083,Available,RAMBO
15407309,2083,Available,KIMBER
15407373,4228,Available,SAMMY
15407387,5025,Available,CORY
15407460,6402,Available,Slater
15407526,4703,Available,Parrot
15407530,5657,Available,Caladrius
15407687,7003,Available,ZELDA
15407731,6452,Available,Evan
15407741,615,Available,Frankie
15407769,8591,Available,Elle 1228
15407845,6222,Available,Doc McDoggins
15408062,5574,Available,James
15408063,5704,Available,Tippy
15408079,5089,Available,India
15408101,5089,Available,Robin Egg Blue
15408119,5089,Available,Marigold 1
15408122,5089,Available,Coco Lucy
15408220,6261,Available,Benji (northridge)
15408221,6261,Available,Hobbs (paynetown)
15408223,6261,Available,Munchkin (northridge)
15408224,6261,Available,Pluto (old st rt 34)
15408227,6261,Available,Spanky
15408228,6261,Available,Sugar Hound\/Goofy
15408231,6230,Available,Watash
15408232,6230,Available,Rita
15408233,6230,Available,Apache
15408234,6230,Available,Edgar
15408258,2940,Available,Jolene
15408269,2395,Available,Leena
15408271,8779,Available,Avery
15408276,1623,Available,Dora
15408279,727,Available,Pudge
15408280,727,Available,Joe
15408285,6042,Available,Vick
15408286,6042,Available,Vickie
15408287,8748,Available,Demetria20
15408288,8748,Available,Dominico20
15408289,8748,Available,Jaxson20
15408298,243,Available,Gadol
15408299,243,Available,Haiyah
15408300,243,Available,Lewis
15408302,243,Available,Po
15408303,4284,Available,Cash
15408304,4284,Available,Doris
15408305,4284,Available,Felix
15408306,4284,Available,Lady
15408307,4284,Available,Lucas
15408308,4284,Available,Max
15408312,4751,Available,Dempsey
15408314,4751,Available,Donovan
15408315,4751,Available,Fleurette
15408317,5895,Available,Patches
15408318,6707,Available,Grover
15408328,3027,Available,Misty
15408441,6404,Available,Cutest Tabby Sisters  Cricket & Junebug
15408447,2866,Available,Suju
15408529,3699,Available,Sonny  D200284
15408531,2379,Available,Perry
15408553,8536,Available,Donna
15408560,8536,Available,Gus
15408563,8536,Available,Andy
15408566,8536,Available,Popeye
15408573,2786,Available,Gum Drop
15408628,4696,Available,Dan
15408631,4696,Available,Shay
15408691,3025,Available,LADY
15408710,1333,Available,Raven
15408712,1333,Available,Willow
15408722,1333,Available,Bonnie
15408723,1333,Available,Sarafina
15408845,1333,Available,Swiffer
15408858,1333,Available,Lysol
15408888,1333,Available,Windex
15408944,1333,Available,Pinesol
15408961,1333,Available,Biggie
15408963,1333,Available,Tupac
15408965,1333,Available,Aaliyah
15409018,1931,Available,JELLY BEAN
15409228,6402,Available,Kitten 19272 (Apollo)
15409230,5136,Available,Tilt
15409245,5970,Available,Trooper
15409262,2924,Available,Harvest - Pending Adoption
15409275,993,Available,Gloria Puppy
15409282,970,Available,Maribel
15409285,5970,Available,Juliette
15409311,993,Available,Sony Puppy
15409333,7937,Available,Daniel-Son
15409336,1728,Available,MISTER E
15409384,1951,Available,RAMSES
15409402,2083,Available,MAX
15409404,2083,Available,AQUARIUS
15409528,6816,Available,TWIGGY
15409663,163,Available,Lily
15409666,163,Available,Prince
15409774,2083,Available,A550457
15409777,2083,Available,TURTLE
15409833,4600,Available,BAILEE
15409840,5444,Available,BLACKJACK
15409851,7003,Available,CALLI
15409886,5410,Available,Daisy
15410127,8851,Available,Jules
15410292,5444,Available,RIGGS
15410363,7782,Available,Jenny
15410486,1941,Available,MURCHYK
15410519,3025,Available,MARCOS
15410687,3313,Available,Tucker
15410808,743,Available,Sam
15410851,2666,Available,Opal
15411028,5970,Available,Khali
15411061,750,Available,Dove
15411089,2259,Available,Josie
15411106,243,Available,Cedric Doggery
15411108,243,Available,Jillybean
15411113,4284,Available,Shadow
15411124,1206,Available,Clyde
15411126,2940,Available,Reid
15411129,4115,Available,Sally
15411130,4115,Available,Gumbo
15411132,4115,Available,Creole
15411133,4115,Available,Charlie
15411134,4115,Available,Dixie
15411146,8871,Available,Benito (The Italians)
15411147,9018,Available,Zola
15411148,9018,Available,Blaze
15411151,1623,Available,Maggie Mae
15411152,3781,Available,Fenren
15411154,3027,Available,Malia  A039061
15411155,3027,Available,Chevy
15411157,6042,Available,Alfred
15411158,6042,Available,Gordon
15411159,6042,Available,Klaus
15411160,6042,Available,Macy Grace
15411161,6042,Available,Mango
15411162,6042,Available,Sweet Pea
15411166,8748,Available,Sabra18
15411167,8748,Available,Starsky18
15411172,9308,Available,Princess
15411173,9308,Available,Moon
15411176,4703,Available,Jeff
15411177,4703,Available,Crossword
15411178,4703,Available,Casino
15411179,4751,Available,Bon Bon
15411180,4751,Available,Cyrus
15411183,4751,Available,Nielson
15411184,4751,Available,Nutmeg
15411185,4751,Available,Ravinia
15411187,6261,Available,Puddles (mccracken)
15411188,6261,Available,Trouble
15411200,898,Available,Pippa
15411230,44,Available,Tucker Joe
15411283,7138,Available,Halima
15411540,5113,Available,Jelly Bean
15411568,7138,Available,Tic
15411593,6310,Available,DISNEY
15411636,7138,Available,Cheese
15411637,7138,Available,Macaroni
15411647,8404,Available,Valentino
15411675,1951,Available,*SPANKY
15411783,8404,Available,Hercules
15411800,8404,Available,Chico
15411825,6280,Available,Fisher
15411839,9440,Available,Jennie
15411873,3025,Available,DANI
15411910,7017,Available,*GUMDROP
15411928,6294,Available,ELLSWORTH
15411946,9440,Available,Aretha
15411949,9440,Available,Calvin
15411950,9440,Available,Carlos
15411951,6294,Available,SACHA
15411958,9440,Available,Deleda
15411961,9440,Available,Fancy
15411962,9440,Available,George
15411965,9440,Available,Marie
15411988,9440,Available,Carl
15411989,9440,Available,Menwi
15411991,9440,Available,Champagne
15411992,9440,Available,Majick
15412001,8726,Available,Shona - Adoption Pending!
15412010,5985,Available,OSCAR
15412110,3055,Available,A567199
15412218,5970,Available,Mr. Wigglebottom
15412254,5985,Available,SNOOPY
15412326,2221,Available,COOPER
15412395,8834,Available,Magnolia
15412540,6810,Available,Maggie
15412648,6402,Available,Teddy
15412649,6402,Available,Tiny
15412666,5634,Available,Trinket
15412750,4909,Available,Oreo
15412774,4909,Available,Lucy BONDED with Casper
15412775,4909,Available,Casper BONDED with Lucy
15412782,4909,Available,Maggie
15412980,5704,Available,Duke
15413016,5089,Available,Mojo
15413082,243,Available,Maya
15413083,243,Available,Sham
15413084,2379,Available,Gabe Joseph
15413085,2379,Available,Gabe Michael
15413089,2718,Available,Eydie
15413090,2718,Available,Steve
15413093,6261,Available,Ace
15413094,6261,Available,Agnetha (Hwy 81)
15413095,6261,Available,Anni-Frid\/Samuel (Hwy 81)
15413096,6261,Available,Benny (Hwy 81)
15413097,6261,Available,Bjorn (Hwy 81)
15413098,6261,Available,Cleo (Possum Hollow)
15413099,6261,Available,Zeus\/Seuss
15413102,6230,Available,Kasper
15413107,1206,Available,Bridgette
15413109,1001,Available,Cliffy
15413110,1001,Available,Etta
15413115,5187,Available,Bobbie "Boyfriend
15413116,5187,Available,Frannie
15413117,5187,Available,Frankie
15413118,5187,Available,Harmony
15413119,7625,Available,Lily Rose
15413122,727,Available,Houdini
15413125,3781,Available,Dots
15413126,3027,Available,Z-Ronnie (38981)
15413131,6042,Available,Jonah
15413135,6042,Available,Oreo
15413136,6042,Available,Sampson
15413137,8748,Available,Julius20
15413138,8748,Available,Tyler Perry20
15413160,4284,Available,Christian Grey
15413163,4284,Available,Pogo
15413166,4284,Available,Trigger
15413168,7912,Available,Cinder
15413184,2547,Available,Tator - CL
15413224,7138,Available,Hiroshi
15413225,5922,Available,Henrietta Meyer
15413230,5477,Available,Bosco
15413244,3455,Available,Axel
15413292,5477,Available,Beatrice
15413307,6260,Available,Rocky
15413308,7955,Available,Slim
15413384,3100,Available,*CRYSTAL
15413390,3112,Available,BAM
15413441,5209,Available,Latte
15413647,2221,Available,NATASHA
15413698,3966,Available,LEONARDO
15413703,4052,Available,STEPHEN NIXX
15413705,4052,Available,DUCHESS
15413740,7757,Available,MOCHA
15413823,9216,Available,Darla
15413881,2083,Available,PRINCESS
15413886,271,Available,BOO
15413921,3966,Available,BENJAMIN
15413956,4672,Available,Hannah
15413957,4672,Available,Mowgli
15413958,4672,Available,Reggie
15413959,4672,Available,Shadow
15413962,5187,Available,Lustre
15413963,5187,Available,Lumpy
15413966,4092,Available,Tristin
15414070,4415,Available,Ella
15414092,7955,Available,Eminem
15414180,2083,Available,HAMILTON
15414199,2083,Available,A550529
15414222,3055,Available,A567248
15414236,3966,Available,BIANCA
15414241,3966,Available,MAX
15414244,3966,Available,CAPPY
15414254,4432,Available,HONEY
15414289,6650,Available,JONAS
15415224,8444,Available,Kimberly TX
15415230,907,Available,Blue (2\/29 Available)
15415238,6402,Available,Cat 19003
15415241,6402,Available,Cat 19502
15415243,7138,Available,Rasta Trony
15415295,2195,Available,HAMMIE
15415300,3055,Available,RAY
15415472,5837,Available,Ben Blaze 41960
15415523,3966,Available,BOOTS
15415524,3966,Available,JAY
15415525,3966,Available,JOSH
15415527,3966,Available,AZUL
15415528,3966,Available,A1096245
15415553,6402,Available,Benny
15415554,6402,Available,Cal Poly
15415555,6402,Available,Jet
15415619,4092,Available,Darrel
15415631,4092,Available,Edward
15415648,4092,Available,Amarillo
15415683,4092,Available,Phoenix
15415726,2221,Available,FLOYD
15415770,4092,Available,Tristan
15415773,3966,Available,CHIPS
15415775,3966,Available,DORITOS
15415798,8835,Available,Haley
15415836,8599,Available,Rolling Ridgebacks - Ramona
15415855,3152,Available,Brigitta
15415863,4092,Available,Roonie
15415868,4092,Available,Kodie
15415879,7009,Available,Demi
15415886,4092,Available,Gator
15415895,884,Available,Gardenia
15415915,3966,Available,TINY
15415916,3966,Available,BONNIE
15415927,8603,Available,Sol
15415933,4092,Available,Kody
15415941,9440,Available,Ash
15415949,3433,Available,LEXIE
15415957,993,Available,Willa
15415959,993,Available,Cuddles
15415977,3699,Available,Arizona D200294: PENDING ADOPTION
15416042,9440,Available,Maple
15416092,9440,Available,Butternut
15416114,5089,Available,Jasper
15416118,5089,Available,Woofie
15416168,1207,Available,Eilish
15416169,1207,Available,Paisley
15416170,1207,Available,Soprano
15416196,2573,Available,Greta
15416209,4691,Available,Karl (Russian Blue)
15416211,1001,Available,Addi
15416217,2940,Available,Trouble
15416218,2940,Available,Bella
15416222,8585,Available,Scruffy
15416223,8585,Available,Suzie
15416224,4115,Available,Bartholomeow
15416236,8779,Available,Diamond (white)
15416238,8938,Available,Casper
15416239,1623,Available,Merida
15416241,3781,Available,Trouper
15416245,9343,Available,Chief Justice
15416247,9343,Available,Lilly
15416250,9308,Available,Magneto
15416254,6261,Available,Thor
15416258,2147,Available,Biscuit (FCID# 01\/16\/2020 - 29 Brookhaven PS)
15416261,2147,Available,Bean (FCID# 01\/16\/2020 - 30 Brookhaven PetSmart)
15416281,9111,Available,Coco
15416312,4092,Available,Ragnar
15416313,2547,Available,Leo CL
15416314,2547,Available,Lucy CL
15416315,2822,Available,Supergirl
15416370,8087,Available,Dog Cage 03
15416371,8087,Available,Dog Cage 21
15416383,8087,Available,Dog Cage 01
15416420,4034,Available,CHLOE
15416509,2113,Available,Bear
15416511,2113,Available,Dora
15416528,5639,Available,Hager
15416667,5147,Available,Captain
15416671,5147,Available,Peaches
15416841,7003,Available,KAZZY
15416844,7003,Available,CARNATION
15416871,4193,Available,Bear
15416876,6329,Available,Butter
15416900,4092,Available,SmokieJo
15416905,4092,Available,Graycie
15416908,6329,Available,Snoopy
15416928,4860,Available,BEAUREGARD
15416934,4696,Available,Mama Mia
15416938,5416,Available,Meatball
15416948,8771,Available,Ivy (bonded to Kokomo Joe)
15416949,8771,Available,Kokomo Joe (bonded to Ivy)
15416979,8797,Available,Freddie
15416980,8797,Available,Della Rose
15416987,6329,Available,Zeus
15416989,9440,Available,Pistachio
15417056,1935,Available,ROXY
15417091,3055,Available,LOLA
15417094,3055,Available,OSO
15417271,6329,Available,Jeffery
15417282,4092,Available,Riffraff
15417331,7856,Available,Blue
15417342,6404,Available,Sweetest Romeo is a lap cat!
15417346,6329,Available,Marge
15417354,3050,Available,Brandy
15417364,5374,Available,Agate
15417398,6329,Available,Homer
15417403,2865,Available,Valentine
15417433,9299,Available,Deejay
15417443,5374,Available,Malachite
15417550,2083,Available,DAFFY
15417595,3025,Available,TEE TEE
15417611,3055,Available,SAM
15417671,568,Available,DOTTIE
15417723,7007,Available,BELLA
15417766,5374,Available,Jasper
15417774,8733,Available,Moby
15417776,8733,Available,Mike
15417865,3360,Available,Betty
15417868,3360,Available,Wilma
15417875,7782,Available,Ruger
15417897,3152,Available,Mario
15417902,6329,Available,Oscar
15417929,3152,Available,Giallo
15418037,3025,Available,QUEENIE
15418038,3025,Available,BABY GIRL
15418040,3055,Available,NANCY
15418061,1409,Available,Dorrie
15418078,4482,Available,CUPCAKE
15418084,568,Available,LEO
15418085,568,Available,ANNIE
15418086,568,Available,ATLAS
15418122,403,Available,Avail. 2\/20 Pen 19 Chihuahuax 1 1\/2yrs clik4info
15418125,1409,Available,Dove
15418140,1409,Available,Dorsey
15418156,1409,Available,Dottie
15418348,7261,Available,Huck
15418362,5374,Available,Jade
15418381,5374,Available,Sapphire
15418400,6402,Available,Cat 18874 (Bunny)
15418403,8851,Available,Leon
15418404,8851,Available,Mary
15418406,8851,Available,Mara
15418416,5374,Available,Connelly
15418461,1931,Available,SKY
